source,table_name,row_identifier,target_column,check_id,issue_code,missing_class,missing_information_area,outlier_metric,outlier_consensus_score,cleaning_action,old_value,new_value,reason
outlier_detection,lap,lap_id=3902,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=3938,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=3964,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=3977,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=3998,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4015,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4025,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4032,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4033,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4035,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4036,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4037,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4040,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4042,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4043,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4044,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4057,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4058,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4060,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4063,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4064,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4065,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4067,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4068,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4069,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4070,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4079,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4084,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4093,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4096,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4097,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4100,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4101,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4102,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4103,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4105,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4106,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4109,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4127,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4129,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4134,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4135,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4138,missing_information_areas,,,,,,,ADD_FLAG,SECTOR_INFORMATION,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4145,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4192,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4202,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4212,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4213,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4217,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4221,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4222,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4225,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4226,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4231,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4244,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4249,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4258,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4262,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4263,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4266,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4275,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4277,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4293,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4294,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4296,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4322,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4323,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4330,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4591,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4593,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4594,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4595,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4600,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4603,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4604,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4605,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4606,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4618,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4619,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4620,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4623,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4624,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4640,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4641,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4642,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4643,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4644,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4645,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4646,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4647,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4648,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4649,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4650,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4651,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4654,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4658,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4659,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4660,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4661,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4668,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4679,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4684,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4685,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4686,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4687,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4688,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4689,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4690,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4692,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4693,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4694,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4695,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4698,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4699,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4700,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4713,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4714,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4722,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4724,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4731,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4734,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4735,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4737,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4738,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4744,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4745,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4749,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4750,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4768,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4780,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4784,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4786,missing_information_areas,,,,,,,ADD_FLAG,SECTOR_INFORMATION,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4851,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4853,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4855,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4862,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4879,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4880,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4889,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4896,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4897,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4898,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4900,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4906,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4907,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4908,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4909,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4910,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4911,missing_information_areas,,,,,,,ADD_FLAG,NONE,SECTOR_INFORMATION|SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4912,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4918,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4920,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4921,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4934,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4950,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4951,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4952,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4973,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
outlier_detection,lap,lap_id=4974,missing_information_areas,,,,,,,ADD_FLAG,NONE,SPEED_INFORMATION,Outlier information aggregated into missing_information_areas for sector or speed analysis.
