result_id,session_id,driver_id,team_id,position,classified_position,grid_position,q1_ms,q2_ms,q3_ms,time_ms,status,points,laps,missing_information_areas
1,1,max_verstappen,red_bull,1.0,,,90499.0,90318.0,88997.0,,,,,NONE
2,1,hamilton,mercedes,2.0,,,90617.0,90085.0,89385.0,,,,,NONE
3,1,bottas,mercedes,3.0,,,91200.0,90186.0,89586.0,,,,,NONE
4,1,leclerc,ferrari,4.0,,,90691.0,90010.0,89678.0,,,,,NONE
5,1,gasly,alphatauri,5.0,,,90848.0,90513.0,89809.0,,,,,NONE
6,1,ricciardo,mclaren,6.0,,,90795.0,90222.0,89927.0,,,,,NONE
7,1,norris,mclaren,7.0,,,90902.0,90099.0,89974.0,,,,,NONE
8,1,sainz,ferrari,8.0,,,91653.0,90009.0,90215.0,,,,,NONE
9,1,alonso,alpine,9.0,,,90863.0,90595.0,90249.0,,,,,NONE
10,1,stroll,aston_martin,10.0,,,91261.0,90624.0,90601.0,,,,,NONE
11,1,perez,red_bull,11.0,,,91165.0,90659.0,,,,,,NONE
12,1,giovinazzi,alfa,12.0,,,90998.0,90708.0,,,,,,NONE
13,1,tsunoda,alphatauri,13.0,,,90607.0,91203.0,,,,,,NONE
14,1,raikkonen,alfa,14.0,,,91547.0,91238.0,,,,,,NONE
15,1,russell,williams,15.0,,,91316.0,93430.0,,,,,,NONE
16,1,ocon,alpine,16.0,,,91724.0,,,,,,,NONE
17,1,latifi,williams,17.0,,,91936.0,,,,,,,NONE
18,1,vettel,aston_martin,18.0,,,92056.0,,,,,,,NONE
19,1,mick_schumacher,haas,19.0,,,92449.0,,,,,,,NONE
20,1,mazepin,haas,20.0,,,93273.0,,,,,,,NONE
21,2,hamilton,mercedes,1.0,1,2.0,,,,5523897.0,Finished,25.0,56.0,NONE
22,2,max_verstappen,red_bull,2.0,2,1.0,,,,745.0,Finished,18.0,56.0,NONE
23,2,bottas,mercedes,3.0,3,3.0,,,,37383.0,Finished,16.0,56.0,NONE
24,2,norris,mclaren,4.0,4,7.0,,,,46466.0,Finished,12.0,56.0,NONE
25,2,perez,red_bull,5.0,5,0.0,,,,52047.0,Finished,10.0,56.0,NONE
26,2,leclerc,ferrari,6.0,6,4.0,,,,59090.0,Finished,8.0,56.0,NONE
27,2,ricciardo,mclaren,7.0,7,6.0,,,,66004.0,Finished,6.0,56.0,NONE
28,2,sainz,ferrari,8.0,8,8.0,,,,67100.0,Finished,4.0,56.0,NONE
29,2,tsunoda,alphatauri,9.0,9,13.0,,,,85692.0,Finished,2.0,56.0,NONE
30,2,stroll,aston_martin,10.0,10,10.0,,,,86713.0,Finished,1.0,56.0,NONE
31,2,raikkonen,alfa,11.0,11,14.0,,,,88864.0,Finished,0.0,56.0,NONE
32,2,giovinazzi,alfa,12.0,12,12.0,,,,,+1 Lap,0.0,55.0,RACE_CONTEXT_INFORMATION
33,2,ocon,alpine,13.0,13,16.0,,,,,+1 Lap,0.0,55.0,RACE_CONTEXT_INFORMATION
34,2,russell,williams,14.0,14,15.0,,,,,+1 Lap,0.0,55.0,RACE_CONTEXT_INFORMATION
35,2,vettel,aston_martin,15.0,15,20.0,,,,,+1 Lap,0.0,55.0,RACE_CONTEXT_INFORMATION
36,2,mick_schumacher,haas,16.0,16,18.0,,,,,+1 Lap,0.0,55.0,RACE_CONTEXT_INFORMATION
37,2,gasly,alphatauri,17.0,17,5.0,,,,,Retired,0.0,52.0,RACE_CONTEXT_INFORMATION
38,2,latifi,williams,18.0,18,17.0,,,,,Retired,0.0,51.0,RACE_CONTEXT_INFORMATION
39,2,alonso,alpine,19.0,R,9.0,,,,,Brakes,0.0,32.0,RACE_CONTEXT_INFORMATION
40,2,mazepin,haas,20.0,R,19.0,,,,,Accident,0.0,0.0,RACE_CONTEXT_INFORMATION
41,3,hamilton,mercedes,1.0,,,74823.0,74817.0,74411.0,,,,,NONE
42,3,perez,red_bull,2.0,,,75395.0,74716.0,74446.0,,,,,NONE
43,3,max_verstappen,red_bull,3.0,,,75109.0,74884.0,74498.0,,,,,NONE
44,3,leclerc,ferrari,4.0,,,75413.0,74808.0,74740.0,,,,,NONE
45,3,gasly,alphatauri,5.0,,,75548.0,74927.0,74790.0,,,,,NONE
46,3,ricciardo,mclaren,6.0,,,75669.0,75033.0,74826.0,,,,,NONE
47,3,norris,mclaren,7.0,,,75009.0,74718.0,74875.0,,,,,NONE
48,3,bottas,mercedes,8.0,,,74672.0,74905.0,74898.0,,,,,NONE
49,3,ocon,alpine,9.0,,,75385.0,75117.0,75210.0,,,,,NONE
50,3,stroll,aston_martin,10.0,,,75522.0,75138.0,,,,,,QUALIFYING_INFORMATION
51,3,sainz,ferrari,11.0,,,75406.0,75199.0,,,,,,NONE
52,3,russell,williams,12.0,,,75826.0,75261.0,,,,,,NONE
53,3,vettel,aston_martin,13.0,,,75459.0,75394.0,,,,,,NONE
54,3,latifi,williams,14.0,,,75653.0,75593.0,,,,,,NONE
55,3,alonso,alpine,15.0,,,75832.0,75593.0,,,,,,NONE
56,3,raikkonen,alfa,16.0,,,75974.0,,,,,,,NONE
57,3,giovinazzi,alfa,17.0,,,76122.0,,,,,,,NONE
58,3,mick_schumacher,haas,18.0,,,76279.0,,,,,,,NONE
59,3,mazepin,haas,19.0,,,76797.0,,,,,,,NONE
60,3,tsunoda,alphatauri,20.0,,,,,,,,,,QUALIFYING_INFORMATION
61,4,max_verstappen,red_bull,1.0,1,3.0,,,,7354598.0,Finished,25.0,63.0,NONE
62,4,hamilton,mercedes,2.0,2,1.0,,,,22000.0,Finished,19.0,63.0,NONE
63,4,norris,mclaren,3.0,3,7.0,,,,23702.0,Finished,15.0,63.0,NONE
64,4,leclerc,ferrari,4.0,4,4.0,,,,25579.0,Finished,12.0,63.0,NONE
65,4,sainz,ferrari,5.0,5,11.0,,,,27036.0,Finished,10.0,63.0,NONE
66,4,ricciardo,mclaren,6.0,6,6.0,,,,51220.0,Finished,8.0,63.0,NONE
67,4,gasly,alphatauri,7.0,7,5.0,,,,52818.0,Finished,6.0,63.0,NONE
68,4,stroll,aston_martin,8.0,8,10.0,,,,56909.0,Finished,4.0,63.0,NONE
69,4,ocon,alpine,9.0,9,9.0,,,,65704.0,Finished,2.0,63.0,NONE
70,4,alonso,alpine,10.0,10,15.0,,,,66561.0,Finished,1.0,63.0,NONE
71,4,perez,red_bull,11.0,11,2.0,,,,67151.0,Finished,0.0,63.0,NONE
72,4,tsunoda,alphatauri,12.0,12,20.0,,,,73184.0,Finished,0.0,63.0,NONE
73,4,raikkonen,alfa,13.0,13,16.0,,,,94773.0,Finished,0.0,63.0,NONE
74,4,giovinazzi,alfa,14.0,14,17.0,,,,,+1 Lap,0.0,62.0,RACE_CONTEXT_INFORMATION
75,4,vettel,aston_martin,15.0,15,0.0,,,,,Gearbox,0.0,61.0,RACE_CONTEXT_INFORMATION
76,4,mick_schumacher,haas,16.0,16,18.0,,,,,+2 Laps,0.0,61.0,RACE_CONTEXT_INFORMATION
77,4,mazepin,haas,17.0,17,19.0,,,,,+2 Laps,0.0,61.0,RACE_CONTEXT_INFORMATION
78,4,bottas,mercedes,18.0,R,8.0,,,,,Collision,0.0,30.0,RACE_CONTEXT_INFORMATION
79,4,russell,williams,19.0,R,12.0,,,,,Collision,0.0,30.0,RACE_CONTEXT_INFORMATION
80,4,latifi,williams,20.0,R,14.0,,,,,Collision,0.0,0.0,RACE_CONTEXT_INFORMATION
81,5,bottas,mercedes,1.0,,,78722.0,78458.0,78348.0,,,,,NONE
82,5,hamilton,mercedes,2.0,,,78857.0,77968.0,78355.0,,,,,NONE
83,5,max_verstappen,red_bull,3.0,,,79485.0,78650.0,78746.0,,,,,NONE
84,5,perez,red_bull,4.0,,,79337.0,78845.0,78890.0,,,,,NONE
85,5,sainz,ferrari,5.0,,,79309.0,78813.0,79039.0,,,,,NONE
86,5,ocon,alpine,6.0,,,79092.0,78586.0,79042.0,,,,,NONE
87,5,norris,mclaren,7.0,,,78794.0,78481.0,79116.0,,,,,NONE
88,5,leclerc,ferrari,8.0,,,79373.0,78769.0,79306.0,,,,,NONE
89,5,gasly,alphatauri,9.0,,,79464.0,79052.0,79475.0,,,,,NONE
90,5,vettel,aston_martin,10.0,,,79403.0,78970.0,79659.0,,,,,NONE
91,5,russell,williams,11.0,,,79797.0,79109.0,,,,,,NONE
92,5,giovinazzi,alfa,12.0,,,79410.0,79216.0,,,,,,NONE
93,5,alonso,alpine,13.0,,,79728.0,79456.0,,,,,,NONE
94,5,tsunoda,alphatauri,14.0,,,79684.0,79463.0,,,,,,NONE
95,5,raikkonen,alfa,15.0,,,79748.0,79812.0,,,,,,NONE
96,5,ricciardo,mclaren,16.0,,,79839.0,,,,,,,NONE
97,5,stroll,aston_martin,17.0,,,79913.0,,,,,,,NONE
98,5,latifi,williams,18.0,,,80285.0,,,,,,,NONE
99,5,mick_schumacher,haas,19.0,,,80452.0,,,,,,,NONE
100,5,mazepin,haas,20.0,,,80912.0,,,,,,,NONE
101,6,hamilton,mercedes,1.0,1,2.0,,,,5671421.0,Finished,25.0,66.0,NONE
102,6,max_verstappen,red_bull,2.0,2,3.0,,,,29148.0,Finished,18.0,66.0,NONE
103,6,bottas,mercedes,3.0,3,1.0,,,,33530.0,Finished,16.0,66.0,NONE
104,6,perez,red_bull,4.0,4,4.0,,,,39735.0,Finished,12.0,66.0,NONE
105,6,norris,mclaren,5.0,5,7.0,,,,51369.0,Finished,10.0,66.0,NONE
106,6,leclerc,ferrari,6.0,6,8.0,,,,55781.0,Finished,8.0,66.0,NONE
107,6,ocon,alpine,7.0,7,6.0,,,,63749.0,Finished,6.0,66.0,NONE
108,6,alonso,alpine,8.0,8,13.0,,,,1808.0,Finished,4.0,66.0,NONE
109,6,ricciardo,mclaren,9.0,9,16.0,,,,75369.0,Finished,2.0,66.0,NONE
110,6,gasly,alphatauri,10.0,10,9.0,,,,76463.0,Finished,1.0,66.0,NONE
111,6,sainz,ferrari,11.0,11,5.0,,,,78955.0,Finished,0.0,66.0,NONE
112,6,giovinazzi,alfa,12.0,12,12.0,,,,,+1 Lap,0.0,65.0,RACE_CONTEXT_INFORMATION
113,6,vettel,aston_martin,13.0,13,10.0,,,,,+1 Lap,0.0,65.0,RACE_CONTEXT_INFORMATION
114,6,stroll,aston_martin,14.0,14,17.0,,,,,+1 Lap,0.0,65.0,RACE_CONTEXT_INFORMATION
115,6,tsunoda,alphatauri,15.0,15,14.0,,,,,+1 Lap,0.0,65.0,RACE_CONTEXT_INFORMATION
116,6,russell,williams,16.0,16,11.0,,,,,+1 Lap,0.0,65.0,RACE_CONTEXT_INFORMATION
117,6,mick_schumacher,haas,17.0,17,19.0,,,,,+2 Laps,0.0,64.0,RACE_CONTEXT_INFORMATION
118,6,latifi,williams,18.0,18,18.0,,,,,+2 Laps,0.0,64.0,RACE_CONTEXT_INFORMATION
119,6,mazepin,haas,19.0,19,20.0,,,,,+2 Laps,0.0,64.0,RACE_CONTEXT_INFORMATION
120,6,raikkonen,alfa,20.0,R,15.0,,,,,Collision damage,0.0,1.0,RACE_CONTEXT_INFORMATION
121,7,hamilton,mercedes,1.0,,,78245.0,77166.0,76741.0,,,,,NONE
122,7,max_verstappen,red_bull,2.0,,,78090.0,76922.0,76777.0,,,,,NONE
123,7,bottas,mercedes,3.0,,,78005.0,77142.0,76873.0,,,,,NONE
124,7,leclerc,ferrari,4.0,,,78041.0,77717.0,77510.0,,,,,NONE
125,7,ocon,alpine,5.0,,,78281.0,77743.0,77580.0,,,,,NONE
126,7,sainz,ferrari,6.0,,,78205.0,77656.0,77620.0,,,,,NONE
127,7,ricciardo,mclaren,7.0,,,78264.0,77719.0,77622.0,,,,,NONE
128,7,perez,red_bull,8.0,,,78203.0,77669.0,77701.0,,,,,NONE
129,7,norris,mclaren,9.0,,,77821.0,77696.0,78010.0,,,,,NONE
130,7,alonso,alpine,10.0,,,78281.0,77966.0,78147.0,,,,,NONE
131,7,stroll,aston_martin,11.0,,,78241.0,77974.0,,,,,,NONE
132,7,gasly,alphatauri,12.0,,,78190.0,77982.0,,,,,,NONE
133,7,vettel,aston_martin,13.0,,,78289.0,78079.0,,,,,,NONE
134,7,giovinazzi,alfa,14.0,,,78549.0,78356.0,,,,,,NONE
135,7,russell,williams,15.0,,,78445.0,79154.0,,,,,,NONE
136,7,tsunoda,alphatauri,16.0,,,78556.0,,,,,,,NONE
137,7,raikkonen,alfa,17.0,,,78917.0,,,,,,,NONE
138,7,mick_schumacher,haas,18.0,,,79117.0,,,,,,,NONE
139,7,latifi,williams,19.0,,,79219.0,,,,,,,NONE
140,7,mazepin,haas,20.0,,,79807.0,,,,,,,NONE
141,8,hamilton,mercedes,1.0,1,1.0,,,,5587680.0,Finished,25.0,66.0,NONE
142,8,max_verstappen,red_bull,2.0,2,2.0,,,,15841.0,Finished,19.0,66.0,NONE
143,8,bottas,mercedes,3.0,3,3.0,,,,26610.0,Finished,15.0,66.0,NONE
144,8,leclerc,ferrari,4.0,4,4.0,,,,54616.0,Finished,12.0,66.0,NONE
145,8,perez,red_bull,5.0,5,8.0,,,,63671.0,Finished,10.0,66.0,NONE
146,8,ricciardo,mclaren,6.0,6,7.0,,,,73768.0,Finished,8.0,66.0,NONE
147,8,sainz,ferrari,7.0,7,6.0,,,,74670.0,Finished,6.0,66.0,NONE
148,8,norris,mclaren,8.0,8,9.0,,,,,+1 Lap,4.0,65.0,RACE_CONTEXT_INFORMATION
149,8,ocon,alpine,9.0,9,5.0,,,,,+1 Lap,2.0,65.0,RACE_CONTEXT_INFORMATION
150,8,gasly,alphatauri,10.0,10,12.0,,,,,+1 Lap,1.0,65.0,RACE_CONTEXT_INFORMATION
151,8,stroll,aston_martin,11.0,11,11.0,,,,,+1 Lap,0.0,65.0,RACE_CONTEXT_INFORMATION
152,8,raikkonen,alfa,12.0,12,17.0,,,,,+1 Lap,0.0,65.0,RACE_CONTEXT_INFORMATION
153,8,vettel,aston_martin,13.0,13,13.0,,,,,+1 Lap,0.0,65.0,RACE_CONTEXT_INFORMATION
154,8,russell,williams,14.0,14,15.0,,,,,+1 Lap,0.0,65.0,RACE_CONTEXT_INFORMATION
155,8,giovinazzi,alfa,15.0,15,14.0,,,,,+1 Lap,0.0,65.0,RACE_CONTEXT_INFORMATION
156,8,latifi,williams,16.0,16,19.0,,,,,+1 Lap,0.0,65.0,RACE_CONTEXT_INFORMATION
157,8,alonso,alpine,17.0,17,10.0,,,,,+1 Lap,0.0,65.0,RACE_CONTEXT_INFORMATION
158,8,mick_schumacher,haas,18.0,18,18.0,,,,,+2 Laps,0.0,64.0,RACE_CONTEXT_INFORMATION
159,8,mazepin,haas,19.0,19,20.0,,,,,+2 Laps,0.0,64.0,RACE_CONTEXT_INFORMATION
160,8,tsunoda,alphatauri,20.0,R,16.0,,,,,Electrical,0.0,6.0,RACE_CONTEXT_INFORMATION
161,9,leclerc,ferrari,1.0,,,71113.0,70597.0,70346.0,,,,,NONE
162,9,max_verstappen,red_bull,2.0,,,71124.0,70650.0,70576.0,,,,,NONE
163,9,bottas,mercedes,3.0,,,70938.0,70695.0,70601.0,,,,,NONE
164,9,sainz,ferrari,4.0,,,71324.0,70806.0,70611.0,,,,,NONE
165,9,norris,mclaren,5.0,,,71321.0,71031.0,70620.0,,,,,NONE
166,9,gasly,alphatauri,6.0,,,71560.0,71179.0,70900.0,,,,,NONE
167,9,hamilton,mercedes,7.0,,,71622.0,71116.0,71095.0,,,,,NONE
168,9,vettel,aston_martin,8.0,,,72078.0,71309.0,71419.0,,,,,NONE
169,9,perez,red_bull,9.0,,,71644.0,71019.0,71573.0,,,,,NONE
170,9,giovinazzi,alfa,10.0,,,71658.0,71409.0,71779.0,,,,,NONE
171,9,ocon,alpine,11.0,,,71740.0,71486.0,,,,,,NONE
172,9,ricciardo,mclaren,12.0,,,71747.0,71598.0,,,,,,NONE
173,9,stroll,aston_martin,13.0,,,71979.0,71600.0,,,,,,NONE
174,9,raikkonen,alfa,14.0,,,71899.0,71642.0,,,,,,NONE
175,9,russell,williams,15.0,,,72016.0,71830.0,,,,,,NONE
176,9,tsunoda,alphatauri,16.0,,,72096.0,,,,,,,NONE
177,9,alonso,alpine,17.0,,,72205.0,,,,,,,NONE
178,9,latifi,williams,18.0,,,72366.0,,,,,,,NONE
179,9,mazepin,haas,19.0,,,72958.0,,,,,,,NONE
181,10,max_verstappen,red_bull,1.0,1,2.0,,,,5936820.0,Finished,25.0,78.0,NONE
182,10,sainz,ferrari,2.0,2,4.0,,,,8968.0,Finished,18.0,78.0,NONE
183,10,norris,mclaren,3.0,3,5.0,,,,19427.0,Finished,15.0,78.0,NONE
184,10,perez,red_bull,4.0,4,9.0,,,,20490.0,Finished,12.0,78.0,NONE
185,10,vettel,aston_martin,5.0,5,8.0,,,,52591.0,Finished,10.0,78.0,NONE
186,10,gasly,alphatauri,6.0,6,6.0,,,,53896.0,Finished,8.0,78.0,NONE
187,10,hamilton,mercedes,7.0,7,7.0,,,,68231.0,Finished,7.0,78.0,NONE
188,10,stroll,aston_martin,8.0,8,13.0,,,,,+1 Lap,4.0,77.0,RACE_CONTEXT_INFORMATION
189,10,ocon,alpine,9.0,9,11.0,,,,,+1 Lap,2.0,77.0,RACE_CONTEXT_INFORMATION
190,10,giovinazzi,alfa,10.0,10,10.0,,,,,+1 Lap,1.0,77.0,RACE_CONTEXT_INFORMATION
191,10,raikkonen,alfa,11.0,11,14.0,,,,,+1 Lap,0.0,77.0,RACE_CONTEXT_INFORMATION
192,10,ricciardo,mclaren,12.0,12,12.0,,,,,+1 Lap,0.0,77.0,RACE_CONTEXT_INFORMATION
193,10,alonso,alpine,13.0,13,17.0,,,,,+1 Lap,0.0,77.0,RACE_CONTEXT_INFORMATION
194,10,russell,williams,14.0,14,15.0,,,,,+1 Lap,0.0,77.0,RACE_CONTEXT_INFORMATION
195,10,latifi,williams,15.0,15,18.0,,,,,+1 Lap,0.0,77.0,RACE_CONTEXT_INFORMATION
196,10,tsunoda,alphatauri,16.0,16,16.0,,,,,+1 Lap,0.0,77.0,RACE_CONTEXT_INFORMATION
197,10,mazepin,haas,17.0,17,19.0,,,,,+3 Laps,0.0,75.0,RACE_CONTEXT_INFORMATION
198,10,mick_schumacher,haas,18.0,18,20.0,,,,,+3 Laps,0.0,75.0,RACE_CONTEXT_INFORMATION
199,10,bottas,mercedes,19.0,R,3.0,,,,,Wheel nut,0.0,29.0,RACE_CONTEXT_INFORMATION
200,10,leclerc,ferrari,20.0,W,1.0,,,,,Driveshaft,0.0,0.0,RACE_CONTEXT_INFORMATION
201,11,leclerc,ferrari,1.0,,,102241.0,101659.0,101218.0,,,,,NONE
202,11,hamilton,mercedes,2.0,,,101545.0,101634.0,101450.0,,,,,NONE
203,11,max_verstappen,red_bull,3.0,,,101760.0,101625.0,101563.0,,,,,NONE
204,11,gasly,alphatauri,4.0,,,102288.0,101932.0,101565.0,,,,,NONE
205,11,sainz,ferrari,5.0,,,102121.0,101740.0,101576.0,,,,,NONE
206,11,norris,mclaren,6.0,,,102167.0,101813.0,101747.0,,,,,NONE
207,11,perez,red_bull,7.0,,,101968.0,101630.0,101917.0,,,,,NONE
208,11,tsunoda,alphatauri,8.0,,,102521.0,101654.0,102211.0,,,,,NONE
209,11,alonso,alpine,9.0,,,102934.0,102195.0,102327.0,,,,,NONE
210,11,bottas,mercedes,10.0,,,102701.0,102106.0,102659.0,,,,,NONE
211,11,vettel,aston_martin,11.0,,,102460.0,102224.0,,,,,,NONE
212,11,ocon,alpine,12.0,,,102426.0,102273.0,,,,,,NONE
213,11,ricciardo,mclaren,13.0,,,102304.0,102558.0,,,,,,NONE
214,11,raikkonen,alfa,14.0,,,102923.0,102587.0,,,,,,NONE
215,11,russell,williams,15.0,,,102728.0,102758.0,,,,,,NONE
216,11,latifi,williams,16.0,,,103128.0,,,,,,,NONE
217,11,mick_schumacher,haas,17.0,,,104158.0,,,,,,,NONE
218,11,mazepin,haas,18.0,,,104238.0,,,,,,,NONE
219,11,stroll,aston_martin,19.0,,,,,,,,,,QUALIFYING_INFORMATION
220,11,giovinazzi,alfa,20.0,,,,,,,,,,QUALIFYING_INFORMATION
221,12,perez,red_bull,1.0,1,6.0,,,,8016410.0,Finished,25.0,51.0,NONE
222,12,vettel,aston_martin,2.0,2,11.0,,,,1385.0,Finished,18.0,51.0,NONE
223,12,gasly,alphatauri,3.0,3,4.0,,,,2762.0,Finished,15.0,51.0,NONE
224,12,leclerc,ferrari,4.0,4,1.0,,,,3828.0,Finished,12.0,51.0,NONE
225,12,norris,mclaren,5.0,5,9.0,,,,4754.0,Finished,10.0,51.0,NONE
226,12,alonso,alpine,6.0,6,8.0,,,,6382.0,Finished,8.0,51.0,NONE
227,12,tsunoda,alphatauri,7.0,7,7.0,,,,6624.0,Finished,6.0,51.0,NONE
228,12,sainz,ferrari,8.0,8,5.0,,,,7709.0,Finished,4.0,51.0,NONE
229,12,ricciardo,mclaren,9.0,9,13.0,,,,8874.0,Finished,2.0,51.0,NONE
230,12,raikkonen,alfa,10.0,10,14.0,,,,9576.0,Finished,1.0,51.0,NONE
231,12,giovinazzi,alfa,11.0,11,20.0,,,,10254.0,Finished,0.0,51.0,NONE
232,12,bottas,mercedes,12.0,12,10.0,,,,11264.0,Finished,0.0,51.0,NONE
233,12,mick_schumacher,haas,13.0,13,17.0,,,,14241.0,Finished,0.0,51.0,NONE
234,12,mazepin,haas,14.0,14,18.0,,,,14315.0,Finished,0.0,51.0,NONE
235,12,hamilton,mercedes,15.0,15,2.0,,,,17668.0,Finished,0.0,51.0,NONE
236,12,latifi,williams,16.0,16,16.0,,,,43379.0,Finished,0.0,51.0,NONE
237,12,russell,williams,17.0,R,15.0,,,,,Gearbox,0.0,48.0,RACE_CONTEXT_INFORMATION
238,12,max_verstappen,red_bull,18.0,R,3.0,,,,,Accident,0.0,45.0,RACE_CONTEXT_INFORMATION
239,12,stroll,aston_martin,19.0,R,19.0,,,,,Accident,0.0,29.0,RACE_CONTEXT_INFORMATION
240,12,ocon,alpine,20.0,R,12.0,,,,,Turbo,0.0,3.0,RACE_CONTEXT_INFORMATION
241,13,max_verstappen,red_bull,1.0,,,91001.0,91080.0,89990.0,,,,,NONE
242,13,hamilton,mercedes,2.0,,,91237.0,90788.0,90248.0,,,,,NONE
243,13,bottas,mercedes,3.0,,,91669.0,90735.0,90376.0,,,,,NONE
244,13,perez,red_bull,4.0,,,91560.0,90971.0,90445.0,,,,,NONE
245,13,sainz,ferrari,5.0,,,92079.0,91146.0,90840.0,,,,,NONE
246,13,gasly,alphatauri,6.0,,,91898.0,91353.0,90868.0,,,,,NONE
247,13,leclerc,ferrari,7.0,,,92209.0,91567.0,90987.0,,,,,NONE
248,13,norris,mclaren,8.0,,,91733.0,91542.0,91252.0,,,,,NONE
249,13,alonso,alpine,9.0,,,92158.0,91549.0,91340.0,,,,,NONE
250,13,ricciardo,mclaren,10.0,,,92181.0,91615.0,91382.0,,,,,NONE
251,13,ocon,alpine,11.0,,,92139.0,91736.0,,,,,,NONE
252,13,vettel,aston_martin,12.0,,,92132.0,91767.0,,,,,,NONE
253,13,giovinazzi,alfa,13.0,,,92722.0,91813.0,,,,,,NONE
254,13,russell,williams,14.0,,,93060.0,92065.0,,,,,,NONE
255,13,mick_schumacher,haas,15.0,,,92942.0,,,,,,,QUALIFYING_INFORMATION
256,13,latifi,williams,16.0,,,93062.0,,,,,,,NONE
257,13,raikkonen,alfa,17.0,,,93354.0,,,,,,,NONE
258,13,mazepin,haas,18.0,,,93554.0,,,,,,,NONE
259,13,stroll,aston_martin,19.0,,,,,,,,,,QUALIFYING_INFORMATION
260,13,tsunoda,alphatauri,20.0,,,,,,,,,,QUALIFYING_INFORMATION
261,14,max_verstappen,red_bull,1.0,1,1.0,,,,5245770.0,Finished,26.0,53.0,NONE
262,14,hamilton,mercedes,2.0,2,2.0,,,,2904.0,Finished,18.0,53.0,NONE
263,14,perez,red_bull,3.0,3,4.0,,,,8811.0,Finished,15.0,53.0,NONE
264,14,bottas,mercedes,4.0,4,3.0,,,,14618.0,Finished,12.0,53.0,NONE
265,14,norris,mclaren,5.0,5,8.0,,,,64032.0,Finished,10.0,53.0,NONE
266,14,ricciardo,mclaren,6.0,6,10.0,,,,75857.0,Finished,8.0,53.0,NONE
267,14,gasly,alphatauri,7.0,7,6.0,,,,76596.0,Finished,6.0,53.0,NONE
268,14,alonso,alpine,8.0,8,9.0,,,,77695.0,Finished,4.0,53.0,NONE
269,14,vettel,aston_martin,9.0,9,12.0,,,,79666.0,Finished,2.0,53.0,NONE
270,14,stroll,aston_martin,10.0,10,19.0,,,,91946.0,Finished,1.0,53.0,NONE
271,14,sainz,ferrari,11.0,11,5.0,,,,99337.0,Finished,0.0,53.0,NONE
272,14,russell,williams,12.0,12,14.0,,,,,+1 Lap,0.0,52.0,RACE_CONTEXT_INFORMATION
273,14,tsunoda,alphatauri,13.0,13,0.0,,,,,+1 Lap,0.0,52.0,RACE_CONTEXT_INFORMATION
274,14,ocon,alpine,14.0,14,11.0,,,,,+1 Lap,0.0,52.0,RACE_CONTEXT_INFORMATION
275,14,giovinazzi,alfa,15.0,15,13.0,,,,,+1 Lap,0.0,52.0,RACE_CONTEXT_INFORMATION
276,14,leclerc,ferrari,16.0,16,7.0,,,,,+1 Lap,0.0,52.0,RACE_CONTEXT_INFORMATION
277,14,raikkonen,alfa,17.0,17,17.0,,,,,+1 Lap,0.0,52.0,RACE_CONTEXT_INFORMATION
278,14,latifi,williams,18.0,18,16.0,,,,,+1 Lap,0.0,52.0,RACE_CONTEXT_INFORMATION
279,14,mick_schumacher,haas,19.0,19,15.0,,,,,+1 Lap,0.0,52.0,RACE_CONTEXT_INFORMATION
280,14,mazepin,haas,20.0,20,18.0,,,,,+1 Lap,0.0,52.0,RACE_CONTEXT_INFORMATION
281,15,max_verstappen,red_bull,1.0,,,64489.0,64433.0,63841.0,,,,,NONE
282,15,bottas,mercedes,2.0,,,64537.0,64443.0,64035.0,,,,,NONE
283,15,hamilton,mercedes,3.0,,,64672.0,64512.0,64067.0,,,,,NONE
284,15,norris,mclaren,4.0,,,64584.0,64298.0,64120.0,,,,,NONE
285,15,perez,red_bull,5.0,,,64638.0,64197.0,64168.0,,,,,NONE
286,15,gasly,alphatauri,6.0,,,64765.0,64429.0,64236.0,,,,,NONE
287,15,leclerc,ferrari,7.0,,,64745.0,64646.0,64472.0,,,,,NONE
288,15,tsunoda,alphatauri,8.0,,,64608.0,64631.0,64514.0,,,,,NONE
289,15,alonso,alpine,9.0,,,64971.0,64582.0,64574.0,,,,,NONE
290,15,stroll,aston_martin,10.0,,,64821.0,64663.0,64708.0,,,,,NONE
291,15,russell,williams,11.0,,,65033.0,64671.0,,,,,,NONE
292,15,sainz,ferrari,12.0,,,64859.0,64800.0,,,,,,NONE
293,15,ricciardo,mclaren,13.0,,,65142.0,64808.0,,,,,,NONE
294,15,vettel,aston_martin,14.0,,,65051.0,64875.0,,,,,,NONE
295,15,giovinazzi,alfa,15.0,,,65092.0,64913.0,,,,,,NONE
296,15,latifi,williams,16.0,,,65175.0,,,,,,,NONE
297,15,ocon,alpine,17.0,,,65217.0,,,,,,,NONE
298,15,raikkonen,alfa,18.0,,,65429.0,,,,,,,NONE
299,15,mick_schumacher,haas,19.0,,,66041.0,,,,,,,NONE
300,15,mazepin,haas,20.0,,,66192.0,,,,,,,NONE
301,16,max_verstappen,red_bull,1.0,1,1.0,,,,4938925.0,Finished,25.0,71.0,NONE
302,16,hamilton,mercedes,2.0,2,2.0,,,,35743.0,Finished,19.0,71.0,NONE
303,16,bottas,mercedes,3.0,3,5.0,,,,46907.0,Finished,15.0,71.0,NONE
